Ship_ID,Sensor_Alpha,Sensor_Beta,Zone,Last_Service_Date,Error_Log,Random_Noise,Maintenance_Needed
SHP-9537,39.729738968136196,667.4398331442522,Sector_B,2024-08-14,Warning: High Temp,0.8610890120212524,1
SHP-9538,39.200744822187225,581.3170024064597,Sector_A,2024-04-18,Warning: High Temp,0.4337598488594494,0
SHP-9539,64.20187438182879,2416.018714441107,Sector_B,2024-12-16,None,0.05520121531834554,0
SHP-9540,34.43440233845768,463.27589457466263,Sector_B,2024-10-27,None,0.4280222217366433,0
SHP-9541,33.826319492420275,1610.0072753294523,Sector_C,2024-01-10,None,0.36237646896916265,1
SHP-9542,29.58199135326496,1992.294086481988,Sector_D,2024-07-10,None,0.1679746624852413,0
SHP-9543,46.62813063195826,288.0028288755586,Sector_B,2024-08-24,None,0.9606266478045108,1
SHP-9544,52.071468466652156,1083.884974526695,Sector_C,2024-04-25,None,0.40155984687601864,0
SHP-9545,45.24924559129553,84.53503261228846,Sector_A,2024-12-23,None,0.9595430479724588,0
SHP-9546,29.799239124875513,721.1964498641836,Sector_D,2024-06-25,None,0.24352674081906567,0
SHP-9547,40.01671901633163,385.1050924802658,Sector_D,2024-03-03,None,0.775704262811957,1
SHP-9548,57.25730143056666,3334.2813710961727,Sector_B,2024-07-03,None,0.292604205868747,1
SHP-9549,53.292076221424416,2270.6842938332784,Sector_D,2024-02-08,None,0.8772462112925211,0
SHP-9550,45.92311638289461,52.57650143043331,Sector_B,2024-03-01,Error: Pressure Drop,0.2309857525427803,1
SHP-9551,55.540544679517446,343.3342996609248,Sector_C,2024-05-16,None,0.36900582205402876,0
SHP-9552,49.05045009490461,56.51436937000615,Sector_B,2024-10-25,None,0.23480832246139582,0
SHP-9553,56.6783991376676,3575.610676137725,Sector_C,2024-04-20,None,0.6513097625793065,0
SHP-9554,26.777426680481366,119.84953145476221,Sector_A,2024-10-23,Warning: High Temp,0.30842771098976063,1
SHP-9555,36.6711113747501,562.2225506095862,Sector_D,2024-12-28,None,0.5378420698564559,0
SHP-9556,53.06022778149761,1007.8081427271896,Sector_D,2025-01-01,None,0.054550956395365224,0
SHP-9557,57.548964531505035,1325.5392701637118,Sector_B,2024-01-15,None,0.18274050372541328,1
SHP-9558,55.354326271237554,128.50819666183165,Sector_A,2024-08-04,None,0.6710652545589957,0
SHP-9559,48.710377032110905,350.196515156796,Sector_A,2024-03-08,Warning: High Temp,0.49595233300161023,0
SHP-9560,39.33042731126833,2293.8849141870683,Sector_D,2024-05-29,Warning: High Temp,0.43712473889100933,0
SHP-9561,49.25558065932358,606.7352302129965,Sector_D,2024-01-25,None,0.49167117143344485,1
SHP-9562,42.77587717504906,149.3316543706035,Sector_B,2024-12-18,None,0.1580288149730943,1
SHP-9563,44.68438747647326,1050.576644214038,Sector_D,2024-11-04,Error: Pressure Drop,0.4663563672322385,0
SHP-9564,57.79998966427273,199.02733362507004,Sector_C,2024-12-27,None,0.015299412774002041,0
SHP-9565,47.99273555536204,212.8176286259319,Sector_D,2024-11-13,None,0.9128243766650614,1
SHP-9566,46.64104772856315,1112.6772203247444,Sector_C,2024-02-22,Warning: High Temp,0.6055621842866424,1
SHP-9567,55.77604710659142,422.4381526066263,Sector_C,2024-01-03,None,0.8187046774463608,1
SHP-9568,37.48109095992491,39.660491261196974,Sector_D,2024-12-24,Warning: High Temp,0.49177170347702426,0
SHP-9569,37.27212601217906,559.8464890972338,Sector_B,2024-01-24,Error: Pressure Drop,0.7603375640549398,0
SHP-9570,66.69962621018284,955.6318641689725,Sector_C,2024-12-20,Error: Pressure Drop,0.7522710697390745,1
SHP-9571,44.61069824752343,420.9762266868456,Sector_B,2024-06-16,Error: Pressure Drop,0.2732039685634844,1
SHP-9572,44.50399225602024,1037.9504043825773,Sector_B,2024-07-13,None,0.9814245467173234,0
SHP-9573,57.062253002599086,1789.4445233003448,Sector_C,2024-01-04,Warning: High Temp,0.9642134819243753,0
SHP-9574,47.134978657931555,234.19169090923495,Sector_B,2024-09-27,None,0.32181689692194027,1
SHP-9575,47.68801438621039,121.70168265181408,Sector_C,2024-09-28,None,0.8198580429996214,0
SHP-9576,45.172912032291975,1134.5244986508765,Sector_B,2024-08-01,Error: Pressure Drop,0.2826522456723808,1
SHP-9577,56.28210668875571,640.3335531128025,Sector_A,2024-06-22,None,0.05517456717467084,1
SHP-9578,34.928124830720506,296.6620252682458,Sector_A,2024-11-20,None,0.4191144711285082,0
SHP-9579,41.18622273943892,999.7417615206027,Sector_A,2024-01-08,None,0.963371185036958,1
SHP-9580,52.35574626759763,794.6590031445415,Sector_C,2024-12-27,None,0.9179204727672438,1
SHP-9581,29.703761663188132,327.274494215483,Sector_B,2024-05-06,Error: Pressure Drop,0.9799126601466047,0
SHP-9582,68.49767145469856,529.9159551396497,Sector_B,2024-05-17,Warning: High Temp,0.16194698743822922,0
SHP-9583,48.66057064714938,165.226225164935,Sector_A,2024-12-16,None,0.19059659744500657,0
SHP-9584,57.527459358518854,3025.4237424676066,Sector_C,2024-08-05,Error: Pressure Drop,0.2684998893422058,1
SHP-9585,75.31888025073061,14.823310173494253,Sector_C,2024-08-25,None,0.16584379718183795,0
SHP-9586,55.98915224646245,203.0169632652949,Sector_B,2024-10-14,Error: Pressure Drop,0.13249361895864586,1
SHP-9587,56.455593198598116,585.7169327052799,Sector_B,2024-09-02,None,0.7094596627603025,1
SHP-9588,48.450588303288114,27.536977111659528,Sector_B,2024-03-28,Warning: High Temp,0.37662226885879324,0
SHP-9589,74.39481688167002,888.3332555714853,Sector_A,2024-05-30,None,0.30774664746419744,0
SHP-9590,34.69260095963769,2944.6065815291972,Sector_C,2024-11-27,None,0.24924182726950317,1
SHP-9591,50.65777862492433,133.53559614221942,Sector_C,2024-04-24,None,0.06532914632600528,1
SHP-9592,54.67877183135053,1886.2372100645782,Sector_B,2024-06-11,Error: Pressure Drop,0.3694404988283586,1
SHP-9593,37.25738305188416,187.7362992881146,Sector_D,2024-10-24,Error: Pressure Drop,0.06726256261614216,1
SHP-9594,52.93818994203512,2358.6204418535413,Sector_D,2024-01-10,None,0.27390003758424475,0
SHP-9595,44.87030503362178,409.75510363246053,Sector_C,2024-11-28,Warning: High Temp,0.3015257115014742,1
SHP-9596,51.4377977058555,587.97962862131,Sector_D,2024-11-23,None,0.6837217684141089,0
SHP-9597,39.59902268152848,3779.482945681205,Sector_B,2024-03-22,Warning: High Temp,0.7266032884157135,0
SHP-9598,40.783725091047984,3428.0734518549516,Sector_C,2024-10-30,Error: Pressure Drop,0.48761911835844596,0
SHP-9599,52.838124738543954,2214.0528108996327,Sector_A,2024-06-09,Warning: High Temp,0.9684208370915238,1
SHP-9600,45.25983096899114,710.3191122022723,Sector_D,2024-04-30,None,0.20633040189984386,0
SHP-9601,44.372087293198504,938.0201306452377,Sector_B,2024-06-03,Warning: High Temp,0.25883964493320566,1
SHP-9602,40.73294304614143,544.5852873179344,Sector_D,2024-03-18,Error: Pressure Drop,0.7550758322631945,1
SHP-9603,49.8029872812023,768.6540763750653,Sector_A,2024-04-09,Warning: High Temp,0.6853486450456461,1
SHP-9604,56.657477950556945,825.3537265657652,Sector_A,2024-01-19,Warning: High Temp,0.7278164561128766,1
SHP-9605,41.65437511351556,183.22880296291308,Sector_A,2024-01-29,None,0.9436912603850334,0
SHP-9606,62.27518810428433,874.7893600167723,Sector_D,2024-01-18,None,0.7609202590279193,1
SHP-9607,62.4589593548737,493.49203404784686,Sector_A,2024-04-29,None,0.9311266075809228,1
SHP-9608,65.10759422952067,155.98726073236426,Sector_C,2024-12-20,None,0.4767532606573899,0
SHP-9609,51.570868814548895,491.8385156184087,Sector_B,2024-10-07,None,0.9909901877314279,1
SHP-9610,53.00114457221204,41.61346167932415,Sector_B,2024-07-15,None,0.558269330542715,0
SHP-9611,60.93606985960427,4996.11512131309,Sector_A,2024-06-29,Error: Pressure Drop,0.5685556066112648,1
SHP-9612,62.50317614990624,230.29380528353104,Sector_B,2024-06-08,None,0.651355098195978,1
SHP-9613,35.4304596070242,1764.4049381674165,Sector_A,2024-08-27,Warning: High Temp,0.9775115797114032,1
SHP-9614,61.17623295808346,110.11482422735031,Sector_A,2024-08-18,None,0.29582195189951066,0
SHP-9615,52.49486388959571,2525.763846113436,Sector_D,2024-03-01,Error: Pressure Drop,0.7639752235388095,0
SHP-9616,48.809651105638864,437.3258614486338,Sector_C,2024-11-17,Error: Pressure Drop,0.8866852609447201,0
SHP-9617,42.59603845324209,2064.193253233345,Sector_D,2024-03-26,None,0.44135066458232197,0
SHP-9618,52.130393121991446,273.71509446828355,Sector_C,2024-10-02,Warning: High Temp,0.29986500851445563,0
SHP-9619,38.73189895371877,3926.653058530759,Sector_A,2024-09-13,Error: Pressure Drop,0.9800501040984767,0
SHP-9620,36.732735355402404,287.00462454919773,Sector_C,2024-10-01,Warning: High Temp,0.9064432091548544,0
SHP-9621,47.110724057634684,1021.097024998511,Sector_B,2024-07-22,None,0.5752376546651078,0
SHP-9622,64.5747927047457,258.28627824570225,Sector_C,2024-06-14,Error: Pressure Drop,0.2514560185575718,1
SHP-9623,56.20035666342501,681.5794304954036,Sector_D,2024-12-27,Error: Pressure Drop,0.6525291709800637,0
SHP-9624,52.017470297144556,645.3921239766088,Sector_A,2024-09-30,Warning: High Temp,0.7655838851180872,0
SHP-9625,47.158852737557986,2691.6098994717418,Sector_C,2024-08-24,None,0.41727211473921877,0
SHP-9626,80.39555277985127,483.42373900592463,Sector_A,2024-10-07,Warning: High Temp,0.8546595240793334,1
SHP-9627,38.12652166110607,385.06875532811915,Sector_C,2024-08-14,None,0.6149030829261354,1
SHP-9628,52.01949507381536,715.047846776193,Sector_C,2024-01-16,None,0.47504526510760436,1
SHP-9629,47.17748648985574,611.0595898023786,Sector_A,2024-08-21,Error: Pressure Drop,0.4419108473459471,0
SHP-9630,61.514789259340425,1054.667620953004,Sector_C,2024-06-22,Error: Pressure Drop,0.19839741626719987,1
SHP-9631,59.87206640858905,572.5619479453948,Sector_B,2024-09-15,None,0.8960440137010103,1
SHP-9632,51.57488310952221,1652.2680733010052,Sector_D,2024-11-17,Error: Pressure Drop,0.9960353139376833,1
SHP-9633,65.64435210083553,160.89573816351572,Sector_D,2024-05-14,Error: Pressure Drop,0.20814983316518676,0
SHP-9634,54.66008119524291,1052.8771031816143,Sector_B,2024-06-27,Error: Pressure Drop,0.34904485301072496,1
SHP-9635,44.873341932292796,658.4256358337899,Sector_A,2024-09-08,Error: Pressure Drop,0.4502630950487595,1
SHP-9636,42.272392810605176,855.8055798175633,Sector_C,2024-02-16,None,0.5022217982474051,1
SHP-9637,41.39151636871755,1345.987305522038,Sector_B,2024-03-23,Error: Pressure Drop,0.7118226538904108,0
SHP-9638,45.820101197273836,590.0531894127001,Sector_A,2024-12-16,Error: Pressure Drop,0.20748801749975532,0
SHP-9639,60.22009173370968,1723.5874105485889,Sector_A,2024-01-08,Warning: High Temp,0.10778149199522746,1
SHP-9640,40.24639229354308,379.6836547342435,Sector_B,2024-02-19,Error: Pressure Drop,0.6439154861266315,0
SHP-9641,51.305977182643915,973.9659408699334,Sector_B,2024-04-25,None,0.713364294165708,0
SHP-9642,41.44679225867546,281.49628239623246,Sector_C,2024-03-27,None,0.46260910276788436,0
SHP-9643,57.58466009403418,344.83150838157394,Sector_A,2024-06-05,None,0.950430187871797,1
SHP-9644,55.673186266526926,204.96590199139948,Sector_C,2024-03-07,Warning: High Temp,0.17230340868770488,0
SHP-9645,56.976266017407205,1081.073938658122,Sector_A,2024-09-14,None,0.6006128291952333,0
SHP-9646,48.405094343534365,3208.850862799942,Sector_D,2024-12-25,Error: Pressure Drop,0.7117865153279627,0
SHP-9647,26.376312427804507,206.5575031383301,Sector_B,2024-06-02,Warning: High Temp,0.7543482680042911,1
SHP-9648,52.47048001592821,449.23140007009346,Sector_D,2024-08-23,Warning: High Temp,0.20698125971045245,0
SHP-9649,55.595654555765854,79.8171901216157,Sector_B,2024-11-06,Error: Pressure Drop,0.2815732230924738,0
SHP-9650,42.95601250484195,2375.1865618440193,Sector_C,2024-01-26,Warning: High Temp,0.842417588637132,1
SHP-9651,50.15322164657267,110.2764596884609,Sector_A,2024-08-29,Warning: High Temp,0.3140601517230841,0
SHP-9652,46.99769766696324,332.70802432625646,Sector_A,2024-12-06,None,0.764347693925932,1
SHP-9653,44.317372392219426,139.76089677898284,,2024-11-01,Warning: High Temp,0.4757510352052332,0
SHP-9654,45.697845856270455,2424.1372040565575,Sector_C,2024-11-30,Error: Pressure Drop,0.9409421717313973,1
SHP-9655,65.63529001977189,1433.5138511504126,Sector_B,2024-02-26,Warning: High Temp,0.8659824474033114,1
SHP-9656,43.530021447895805,2691.268892397891,Sector_D,2024-07-15,None,0.7189382951128449,0
SHP-9657,46.54231910096104,43.20955301069955,Sector_A,2024-07-12,None,0.8228202601934949,1
SHP-9658,45.57372174494581,937.3308935398699,Sector_B,2024-04-01,None,0.5099313186441651,0
SHP-9659,58.40937658803756,1371.7574027695937,Sector_B,2024-06-18,Error: Pressure Drop,0.5197950802327959,1
SHP-9660,51.62118795841821,1036.4210715231134,Sector_B,2024-12-25,Warning: High Temp,0.5660587254952991,0
SHP-9661,58.33042770068165,237.50721068556334,Sector_A,2024-09-20,Error: Pressure Drop,0.2630488976695613,0
SHP-9662,50.322364482540344,1870.6311887765235,Sector_A,2024-06-16,None,0.3212146985792269,1
SHP-9663,63.316912635191265,1329.3394203242256,Sector_B,2024-03-31,Warning: High Temp,0.5515195375952335,1
SHP-9664,46.55165554217321,440.6220524996055,Sector_D,2024-06-08,None,0.33226259341781894,1
SHP-9665,31.06805530351282,73.48076659438452,Sector_D,2024-09-15,None,0.7444227565059214,1
SHP-9666,56.44066998129338,159.90188899914455,Sector_C,2024-06-12,None,0.5492523773080341,1
SHP-9667,59.92735532754982,764.5048951381176,Sector_A,2024-11-22,None,0.4114554492521656,1
SHP-9668,64.46488420964683,1664.0137253459484,Sector_A,2024-08-07,None,0.31325537565769546,0
SHP-9669,52.26438108176824,373.0539638060022,Sector_C,2024-11-27,None,0.7052576441167419,0
SHP-9670,40.40374157773273,1249.2291601696854,Sector_B,2024-09-30,Error: Pressure Drop,0.3820396296337808,0
SHP-9671,67.87515604095813,3215.618857789238,Sector_C,2024-09-15,None,0.33454887430095026,0
SHP-9672,51.904657824851505,50.72821698961518,Sector_C,2024-06-07,Warning: High Temp,0.5291536928518444,1
SHP-9673,50.04657672352969,61.113712779673506,Sector_D,2024-06-21,Warning: High Temp,0.05062156196042,0
SHP-9674,61.668614854817406,37.354957670489924,Sector_A,2024-05-24,None,0.13552050207973865,1
SHP-9675,66.30147685913443,2261.5959900876437,Sector_D,2024-09-29,None,0.22759396183022595,1
SHP-9676,48.78134484641147,527.883848426249,Sector_C,2024-11-24,None,0.198107767543649,1
SHP-9677,41.05604486887904,435.6895950533163,Sector_A,2024-12-18,Warning: High Temp,0.5892458157985232,1
SHP-9678,56.555102898993496,459.2373991182265,Sector_B,2024-07-08,None,0.6693135312610166,1
SHP-9679,67.29315788027417,387.1551362170724,Sector_C,2024-08-17,Error: Pressure Drop,0.12598609989247822,0
SHP-9680,47.76544244933561,61.646315494806416,Sector_C,2024-09-21,Error: Pressure Drop,0.8717472415830744,1
SHP-9681,29.644613904203947,1849.1070961486444,Sector_A,2024-03-02,Error: Pressure Drop,0.9723458444720557,1
SHP-9682,57.406965294856626,849.7058475689147,Sector_C,2024-09-18,Error: Pressure Drop,0.38750467115162646,1
SHP-9683,53.975777956178476,126.49923865296883,Sector_B,2024-10-18,None,0.5405085965218038,1
SHP-9684,40.685987443999956,349.31194786678094,Sector_A,2024-01-24,Error: Pressure Drop,0.1840954030415224,0
SHP-9685,33.621851770245655,457.80013207939874,Sector_B,2024-01-03,None,0.7295829300159237,1
SHP-9686,50.23364210828525,721.7734878430261,Sector_B,2024-10-25,None,0.47919432476345514,0
SHP-9687,57.47720003073637,1722.3867990076458,Sector_A,2024-11-28,None,0.1717639419180097,1
SHP-9688,32.05020622264359,1658.0671771038412,Sector_A,2024-03-05,Warning: High Temp,0.1235392792137473,1
SHP-9689,71.36469001808848,2567.0616938202515,Sector_A,2024-04-15,None,0.34377226235451674,0
SHP-9690,72.0950647421897,493.62699002097753,Sector_A,2024-11-04,None,0.3875446076969813,0
SHP-9691,37.83054760740195,1060.8997471868852,Sector_C,2024-04-28,None,0.40390911805780116,1
SHP-9692,60.175610791584305,1320.897472971843,Sector_A,2024-08-22,Error: Pressure Drop,0.09016455846396809,1
SHP-9693,44.320154408753794,402.7551012487428,Sector_B,2024-08-09,None,0.8336942220404391,1
SHP-9694,57.174068025880636,363.6719196703392,Sector_D,2024-10-28,None,0.29546908111318193,1
SHP-9695,65.4636661485847,621.7305699941112,Sector_A,2024-11-13,None,0.7153353559931676,0
SHP-9696,68.02913023088267,3160.8681372424007,Sector_D,2024-08-03,Warning: High Temp,0.004958406497047374,1
SHP-9697,56.88603216616463,811.51340107968,Sector_C,2024-06-25,Error: Pressure Drop,0.011727204764740984,0
SHP-9698,55.525038654938605,208.7961854109388,Sector_C,2024-02-09,None,0.2965778335295437,1
SHP-9699,43.02334211451053,1079.7594104891907,Sector_B,2024-02-06,None,0.8426547580598847,1
SHP-9700,52.838346192976516,8.274480979690075,Sector_D,2024-08-05,None,0.9449263147216949,0
SHP-9701,58.68801828348419,858.7431732437634,Sector_B,2024-04-19,None,0.6322594812181143,1
SHP-9702,52.21200984451353,293.47511754124054,Sector_C,2024-04-29,Error: Pressure Drop,0.08029486761076887,0
SHP-9703,41.22795084757286,902.9711297638496,Sector_A,2024-04-04,Warning: High Temp,0.9336856293053415,0
SHP-9704,42.66437128459924,60.724087313981336,Sector_C,2024-09-25,Error: Pressure Drop,0.704066073175403,1
SHP-9705,55.679823648654306,2838.4025913240744,Sector_D,2024-07-21,None,0.7897539832591489,1
SHP-9706,52.09063917231799,741.7019951005942,Sector_C,2024-04-17,Error: Pressure Drop,0.40625530042802926,1
SHP-9707,34.7424907245522,506.4834252322935,Sector_A,2024-09-23,None,0.9461885965262283,0
SHP-9708,51.326199324939175,149.70895845172228,Sector_A,2024-06-22,None,0.45991193323178114,1
SHP-9709,48.284295072157235,36.191708545771526,Sector_D,2024-09-05,None,0.9801134688834943,0
SHP-9710,59.45677222842146,72.53435679761952,Sector_B,2024-05-09,None,0.09271910462272603,1
SHP-9711,54.21293241054698,1819.1905670838282,Sector_A,2024-09-04,Warning: High Temp,0.46648177950324965,1
SHP-9712,54.88488503249255,494.71512466296474,Sector_C,2024-10-17,None,0.595197264753007,1
SHP-9713,55.07462350824844,1422.0487790404716,Sector_C,2024-07-22,Warning: High Temp,0.18253250461825465,1
SHP-9714,53.764815749427605,912.0674678588072,Sector_D,2024-01-31,None,0.37919494843452106,0
SHP-9715,35.03524775108276,838.0217737872981,Sector_B,2024-11-26,None,0.9284917405488525,0
SHP-9716,62.052419465523116,296.6452245889588,Sector_C,2024-10-28,None,0.4680482097889803,1
SHP-9717,32.43228871775038,80.12979692373108,Sector_A,2024-01-13,Warning: High Temp,0.5939321098076314,1
SHP-9718,45.721318587397306,874.0429824619248,Sector_B,2024-07-16,None,0.16156367593072585,1
SHP-9719,59.831248226868155,301.44498752683506,Sector_D,2024-01-24,None,0.6357444194987062,0
SHP-9720,69.59614053592715,2741.676606870502,Sector_C,2024-04-03,Error: Pressure Drop,0.697856347513139,0
SHP-9721,52.47023392245988,1315.0692506933544,Sector_A,2024-10-11,None,0.42650532580927436,0
SHP-9722,55.0299370967595,80.71979475653588,Sector_A,2024-03-19,Error: Pressure Drop,0.5903589585316564,0
SHP-9723,50.0366414265165,1042.6719910069833,Sector_C,2024-05-11,Warning: High Temp,0.06886678672056112,0
SHP-9724,72.75437771049114,1.2334173004155589,Sector_D,2024-07-05,None,0.007564211594013437,1
SHP-9725,34.40920835181133,34.690277046419965,Sector_A,2024-11-24,None,0.3323770689156841,1
SHP-9726,42.755053795019435,691.0159392753335,Sector_C,2024-11-20,None,0.891614698943648,1
SHP-9727,47.67354178000282,2044.9088149647303,Sector_C,2024-11-26,None,0.09629874504171243,0
SHP-9728,57.3263094859015,1487.5928053250861,Sector_C,2024-01-03,None,0.3270495868705918,0
SHP-9729,57.06614904597255,46.14429253811324,Sector_C,2024-05-01,None,0.868892063906104,1
SHP-9730,45.10569238055506,614.6731416880448,Sector_D,2024-04-03,None,0.8828607482266158,0
SHP-9731,49.996536552150616,1073.8690291609068,Sector_D,2025-01-01,Warning: High Temp,0.8216715943602533,0
SHP-9732,53.39784801348251,289.12250287022215,Sector_B,2024-10-19,Error: Pressure Drop,0.8634062301762506,0
SHP-9733,41.81443752612441,351.76867740417066,Sector_C,2024-04-23,None,0.21802049167879645,0
SHP-9734,43.342327713327016,95.55260719836465,Sector_D,2024-11-01,None,0.4735555151651909,0
SHP-9735,41.9233817435285,2213.8547053143748,Sector_A,2024-08-04,None,0.6009068930836438,0
SHP-9736,62.770526255098716,34.87823406730416,Sector_C,2024-10-29,None,0.8959515397452165,1
SHP-9737,50.34681931920611,1362.6471087152102,Sector_D,2024-06-10,None,0.6183509367166236,1
SHP-9738,61.232947939142804,403.5980101280635,Sector_D,2024-01-16,None,0.07956375189957332,1
SHP-9739,60.89368211682186,2158.5055005340782,Sector_D,2024-11-08,None,0.17793305278464933,1
SHP-9740,64.85501238025665,365.39566311282454,Sector_C,2024-03-14,Error: Pressure Drop,0.33876558207703367,1
SHP-9741,41.22672485718717,2662.7550268135924,Sector_C,2024-02-16,None,0.13020770349147026,1
SHP-9742,56.70761553013452,374.799017170582,Sector_D,2024-12-18,None,0.9493865586146317,0
SHP-9743,40.340756357286345,275.42689347644296,Sector_C,2024-04-03,None,0.3008826695769098,1
SHP-9744,58.73671003440204,1777.4732392360906,Sector_A,2024-05-15,Warning: High Temp,0.6643624414357907,0
SHP-9745,52.82103282103322,221.53202002949197,Sector_A,2024-04-27,Error: Pressure Drop,0.5413443072410941,1
SHP-9746,58.42844696886476,222.96483964738078,Sector_D,2024-10-11,None,0.9047643805668996,1
SHP-9747,48.31967766397737,111.66723436126517,Sector_B,2024-05-28,None,0.4544955384784396,1
SHP-9748,57.15812367015112,299.9433731894347,Sector_C,2024-07-28,None,0.015495699797666074,0
SHP-9749,50.918612928020636,1688.4055673221535,Sector_B,2024-12-03,Error: Pressure Drop,0.5794203301133765,0
SHP-9750,55.90417401304934,700.11679462938,Sector_C,2024-01-07,None,0.02591650170108839,0
SHP-9751,55.91503785786553,186.77433852348753,Sector_C,2024-09-15,None,0.558946013878305,0
SHP-9752,40.911267672771444,256.12085524683886,Sector_C,2024-10-14,None,0.35096141679906145,0
SHP-9753,64.42482555658357,379.75299368739707,Sector_C,2024-07-08,None,0.06054238324286765,0
SHP-9754,38.4902061286015,1.5841364733730672,Sector_C,2024-06-29,None,0.19295337088150066,1
SHP-9755,51.740474163655605,1279.4949723510983,Sector_A,2024-03-20,None,0.46695071542264743,0
SHP-9756,38.63953227131795,2910.2062692854156,Sector_C,2024-12-26,Error: Pressure Drop,0.6956639805663619,0
SHP-9757,55.39832872732129,1521.6974620372116,Sector_B,2024-03-17,Warning: High Temp,0.33702979462255434,1
SHP-9758,64.76332126935858,753.2239869878963,Sector_B,2024-01-16,Error: Pressure Drop,0.04078406989480443,1
SHP-9759,57.87942117391191,444.7275848300797,Sector_D,2024-11-21,Warning: High Temp,0.08039862703385614,0
SHP-9760,33.46982132589647,3910.5548121476654,Sector_B,2024-05-27,None,0.529322725710946,1
SHP-9761,42.09325352416225,241.02967621813653,Sector_A,2024-07-28,None,0.8385565844282917,1
SHP-9762,46.68264756582008,93.50340445475449,Sector_B,2024-03-09,Error: Pressure Drop,0.25379630758033356,0
SHP-9763,56.609026686856886,1078.0824979413233,Sector_D,2024-03-31,None,0.9272537753022598,0
SHP-9764,48.61215803457086,711.9995182170984,Sector_D,2024-05-31,Error: Pressure Drop,0.7441738774084684,0
SHP-9765,54.78753049624538,767.1024825562454,Sector_B,2024-02-28,None,0.8276466777072553,1
SHP-9766,51.498566348686694,1432.184233378317,Sector_D,2024-12-05,None,0.08777669314369052,1
SHP-9767,21.041858781412024,588.9743331414741,Sector_A,2024-09-04,None,0.8268631504565574,0
SHP-9768,31.737562583091666,52.43711501647627,Sector_B,2024-01-30,None,0.6980240870356127,1
SHP-9769,53.001206080182904,123.9290981336934,Sector_C,2024-07-11,None,0.4973847851623454,1
SHP-9770,38.47699448980889,440.89271419816623,Sector_C,2024-09-09,None,0.09378752937947932,1
SHP-9771,60.654725276998775,2963.9494776254887,Sector_A,2024-04-28,None,0.4811773070738343,0
SHP-9772,38.389295010387386,1603.7724221061521,Sector_B,2024-09-26,None,0.7774102052530419,1
SHP-9773,62.76079435837415,1392.3174470104545,Sector_A,2024-01-19,None,0.5557952013013201,0
SHP-9774,45.34584687144381,235.06451440164366,Sector_B,2024-10-19,None,0.5198506700482906,1
SHP-9775,58.06632731205955,1303.6849168555225,Sector_D,2024-11-19,Error: Pressure Drop,0.1709046189886656,0
SHP-9776,61.207506218927605,246.2440381882943,Sector_A,2024-12-27,Error: Pressure Drop,0.18685674577993672,1
SHP-9777,53.98748144623422,380.21845676827354,Sector_D,2024-12-31,None,0.2334456671002657,0
SHP-9778,45.73379037085668,2162.4229218415044,Sector_D,2024-03-18,None,0.6652726115482019,0
SHP-9779,44.371176034582184,1481.9531782275253,Sector_C,2024-05-07,Error: Pressure Drop,0.6269943127730865,1
SHP-9780,61.01684544424587,1682.3566079814625,Sector_D,2024-08-01,Warning: High Temp,0.5704323539866168,1
SHP-9781,73.83587012302881,80.80088751796747,Sector_C,2024-02-27,Error: Pressure Drop,0.4875099883086833,0
SHP-9782,49.232150604112555,3353.119531679213,Sector_C,2024-01-29,Warning: High Temp,0.7682909722189429,1
SHP-9783,46.58678124488937,391.07344178989837,Sector_C,2024-11-26,Warning: High Temp,0.6965636563246553,1
SHP-9784,50.19521370437184,2809.122746740606,Sector_D,2024-10-09,Error: Pressure Drop,0.7522207192151256,0
SHP-9785,38.63239604402523,1401.70650905755,Sector_C,2024-04-26,None,0.7815317490233896,1
SHP-9786,51.394646597439326,627.4724662016247,Sector_A,2024-03-27,None,0.06598274361273904,1
SHP-9787,44.661188175497564,1036.3779242558448,Sector_D,2024-02-27,None,0.23332279005698764,1
SHP-9788,25.936548360825746,508.40596205343735,Sector_C,2024-06-13,Warning: High Temp,0.1568573692849884,0
SHP-9789,46.703854489772375,983.7712034314112,Sector_A,2024-03-03,None,0.4398519527784739,1
SHP-9790,37.229540873747624,3193.8367795356826,Sector_D,2024-12-04,None,0.7257908661409146,0
SHP-9791,48.37454938451941,1169.9567029411385,Sector_A,2024-11-18,None,0.7531813749162937,0
SHP-9792,59.47041830558803,382.0652621391105,Sector_D,2024-08-21,None,0.377032390135871,1
SHP-9793,53.300722775806015,528.1389868279476,Sector_A,2024-04-22,Warning: High Temp,0.7810947571991492,0
SHP-9794,39.5863526131475,988.0859924103805,Sector_A,2024-06-19,None,0.30985460114783425,0
SHP-9795,49.180092805657885,2124.8994491805443,Sector_B,2024-03-25,None,0.18133360754085348,1
SHP-9796,54.58247794480289,223.86176387086115,Sector_C,2024-01-31,None,0.08992970982269333,0
SHP-9797,63.02307729584472,637.8791852507113,Sector_A,2024-11-17,None,0.7487467336035786,0
SHP-9798,68.41546601536837,555.6026598042731,Sector_D,2024-11-10,None,0.7009828252120603,1
SHP-9799,60.891090383908534,504.2784612453638,Sector_A,2024-08-27,Warning: High Temp,0.7087170107862862,1
SHP-9800,52.47669351128466,1606.6240181420294,Sector_B,2024-08-01,None,0.8779486338234147,0
SHP-9801,51.66247591717466,113.07454862536692,Sector_B,2024-12-29,Error: Pressure Drop,0.41796913459698937,1
